Item ID;Sale ID;Product ID;Sale date;Year;Month;Year/Month;Quantity;Unit Price;Original Price;Revenue;Calculate disccount;Discount applied;Discount;Channel;Channel Campaings;Category;Country;Age range
2359;269;443;24/5/25;2025;5;2025-05;1;23,13;23,13;23,13;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;16-25
2360;546;164;28/4/25;2025;4;2025-04;1;22,96;22,96;22,96;0;0;0;E-commerce;Website Banner;Dresses;ITALY;46-55
3238;912;14;4/6/25;2025;6;2025-06;1;22,46;24,96;22,46;10,02;2,5;1;E-commerce;Email;Dresses;FRANCE;36-45
1235;1042;457;13/5/25;2025;5;2025-05;1;22,13;31,61;22,13;29,99;9,48;1;App Mobile;Social Media;T-Shirts;GERMANY;56-65
89;114;114;25/4/25;2025;4;2025-04;1;21,53;21,53;21,53;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;16-25
362;868;334;24/5/25;2025;5;2025-05;1;20,82;20,82;20,82;0;0;0;App Mobile;App Mobile;Dresses;SPAIN;56-65
2755;265;182;26/5/25;2025;5;2025-05;2;78,63;78,63;157,26;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;56-65
680;800;2;24/5/25;2025;5;2025-05;2;78,45;78,45;156,9;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;36-45
970;1158;163;29/4/25;2025;4;2025-04;2;76,96;76,96;153,92;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;26-35
1533;654;163;4/5/25;2025;5;2025-05;2;76,96;76,96;153,92;0;0;0;App Mobile;App Mobile;Sleepwear;PORTUGAL;36-45
2146;1314;448;4/6/25;2025;6;2025-06;2;75,62;75,62;151,24;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;56-65
3254;171;459;15/4/25;2025;4;2025-04;2;75,17;75,17;150,34;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;26-35
2859;181;116;5/6/25;2025;6;2025-06;2;74,81;74,81;149,62;0;0;0;App Mobile;App Mobile;Pants;ITALY;16-25
2957;284;116;29/4/25;2025;4;2025-04;2;74,81;74,81;149,62;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;16-25
792;555;359;25/5/25;2025;5;2025-05;2;74,28;74,28;148,56;0;0;0;App Mobile;App Mobile;Shoes;ITALY;56-65
3154;856;359;17/4/25;2025;4;2025-04;2;74,28;74,28;148,56;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;36-45
888;1100;327;17/6/25;2025;6;2025-06;2;74,24;74,24;148,48;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;46-55
764;8;420;26/5/25;2025;5;2025-05;2;72,58;72,58;145,16;0;0;0;App Mobile;App Mobile;Shoes;ITALY;16-25
1946;927;420;15/6/25;2025;6;2025-06;2;72,58;72,58;145,16;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;26-35
560;978;358;20/4/25;2025;4;2025-04;2;71,86;71,86;143,72;0;0;0;E-commerce;Website Banner;Sleepwear;PORTUGAL;46-55
930;852;337;23/4/25;2025;4;2025-04;2;71,72;71,72;143,44;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;46-55
496;32;6;21/4/25;2025;4;2025-04;2;70,86;70,86;141,72;0;0;0;App Mobile;App Mobile;Shoes;ITALY;56-65
1881;531;463;30/5/25;2025;5;2025-05;2;70,56;70,56;141,12;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;36-45
2433;142;207;25/5/25;2025;5;2025-05;2;67,98;67,98;135,96;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;56-65
3194;1028;207;25/5/25;2025;5;2025-05;2;67,98;67,98;135,96;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;26-35
1750;1047;365;17/4/25;2025;4;2025-04;2;67,76;67,76;135,52;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;36-45
1849;6;365;14/6/25;2025;6;2025-06;2;67,76;67,76;135,52;0;0;0;E-commerce;Website Banner;T-Shirts;PORTUGAL;46-55
170;92;142;30/5/25;2025;5;2025-05;2;67,29;67,29;134,58;0;0;0;App Mobile;App Mobile;Dresses;ITALY;46-55
451;38;142;26/5/25;2025;5;2025-05;2;67,29;67,29;134,58;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;56-65
1942;802;239;30/4/25;2025;4;2025-04;2;66,99;66,99;133,98;0;0;0;App Mobile;App Mobile;Pants;SPAIN;16-25
1979;989;239;27/5/25;2025;5;2025-05;2;66,99;66,99;133,98;0;0;0;E-commerce;Website Banner;Pants;GERMANY;36-45
32;654;197;4/5/25;2025;5;2025-05;2;66,68;66,68;133,36;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;36-45
1437;899;197;24/5/25;2025;5;2025-05;2;66,68;66,68;133,36;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;16-25
2231;450;197;30/4/25;2025;4;2025-04;2;66,68;66,68;133,36;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;26-35
2224;485;383;13/6/25;2025;6;2025-06;2;66,38;66,38;132,76;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;56-65
2244;780;383;13/4/25;2025;4;2025-04;2;66,38;66,38;132,76;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;16-25
3069;843;70;6/6/25;2025;6;2025-06;2;66,33;66,33;132,66;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;16-25
530;878;19;16/4/25;2025;4;2025-04;2;65,26;65,26;130,52;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;36-45
1293;1138;19;27/4/25;2025;4;2025-04;2;65,26;65,26;130,52;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;56-65
1429;844;19;25/5/25;2025;5;2025-05;2;65,26;65,26;130,52;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;36-45
2890;1185;166;5/5/25;2025;5;2025-05;2;65,26;65,26;130,52;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;26-35
168;686;44;30/5/25;2025;5;2025-05;2;64,84;64,84;129,68;0;0;0;E-commerce;Website Banner;Pants;ITALY;36-45
3149;772;44;28/4/25;2025;4;2025-04;2;64,84;64,84;129,68;0;0;0;E-commerce;Website Banner;Pants;GERMANY;56-65
2234;969;260;22/5/25;2025;5;2025-05;2;64,28;64,28;128,56;0;0;0;E-commerce;Website Banner;Dresses;ITALY;16-25
880;53;194;14/4/25;2025;4;2025-04;2;64,11;64,11;128,22;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;56-65
1188;220;469;18/4/25;2025;4;2025-04;2;64,08;64,08;128,16;0;0;0;E-commerce;Website Banner;Dresses;ITALY;36-45
3239;627;469;23/5/25;2025;5;2025-05;2;64,08;64,08;128,16;0;0;0;App Mobile;App Mobile;Dresses;ITALY;56-65
1402;1097;371;15/6/25;2025;6;2025-06;2;63,82;63,82;127,64;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;16-25
468;963;372;6/4/25;2025;4;2025-04;2;63,79;63,79;127,58;0;0;0;E-commerce;Website Banner;Pants;NETHERLANDS;36-45
1035;1117;385;15/6/25;2025;6;2025-06;2;63,23;63,23;126,46;0;0;0;E-commerce;Website Banner;Pants;ITALY;56-65
1041;977;206;22/4/25;2025;4;2025-04;2;63,03;63,03;126,06;0;0;0;App Mobile;App Mobile;Pants;FRANCE;36-45
1562;1113;206;19/4/25;2025;4;2025-04;2;63,03;63,03;126,06;0;0;0;App Mobile;App Mobile;Pants;GERMANY;56-65
2849;710;206;17/6/25;2025;6;2025-06;2;63,03;63,03;126,06;0;0;0;E-commerce;Website Banner;Pants;PORTUGAL;26-35
3067;848;56;6/6/25;2025;6;2025-06;2;62,92;62,92;125,84;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;56-65
1772;237;38;16/5/25;2025;5;2025-05;2;62,8;62,8;125,6;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;46-55
1223;98;192;20/5/25;2025;5;2025-05;2;62,48;62,48;124,96;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;46-55
377;1124;378;29/4/25;2025;4;2025-04;2;62,39;62,39;124,78;0;0;0;E-commerce;Website Banner;Pants;GERMANY;26-35
2376;991;323;20/4/25;2025;4;2025-04;2;62,34;62,34;124,68;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;46-55
473;580;115;31/5/25;2025;5;2025-05;2;62,27;62,27;124,54;0;0;0;App Mobile;App Mobile;Sleepwear;PORTUGAL;56-65
737;344;115;14/6/25;2025;6;2025-06;2;62,27;62,27;124,54;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;36-45
978;369;437;29/4/25;2025;4;2025-04;2;62,17;62,17;124,34;0;0;0;E-commerce;Website Banner;Dresses;ITALY;16-25
979;530;152;19/4/25;2025;4;2025-04;2;61,7;61,7;123,4;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;16-25
1998;637;152;18/4/25;2025;4;2025-04;2;61,7;61,7;123,4;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;46-55
2302;1295;266;17/5/25;2025;5;2025-05;2;61,67;61,67;123,34;0;0;0;E-commerce;Website Banner;Pants;GERMANY;46-55
776;781;399;23/4/25;2025;4;2025-04;2;61,6;61,6;123,2;0;0;0;App Mobile;App Mobile;Shoes;ITALY;56-65
2066;1088;399;13/4/25;2025;4;2025-04;2;61,6;61,6;123,2;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;46-55
338;1078;125;16/6/25;2025;6;2025-06;2;61,27;61,27;122,54;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;46-55
2758;797;125;21/5/25;2025;5;2025-05;2;61,27;61,27;122,54;0;0;0;E-commerce;Website Banner;Shoes;ITALY;26-35
3044;767;15;19/4/25;2025;4;2025-04;2;61,26;61,26;122,52;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;26-35
1299;590;352;13/4/25;2025;4;2025-04;2;61,12;61,12;122,24;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;56-65
2225;915;352;20/4/25;2025;4;2025-04;2;61,12;61,12;122,24;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;56-65
223;113;483;25/5/25;2025;5;2025-05;2;60,89;60,89;121,78;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;26-35
3257;1272;305;15/4/25;2025;4;2025-04;2;60,79;60,79;121,58;0;0;0;App Mobile;App Mobile;Pants;ITALY;36-45
2492;880;129;19/4/25;2025;4;2025-04;2;60,68;60,68;121,36;0;0;0;App Mobile;App Mobile;Pants;ITALY;46-55
1129;354;191;4/4/25;2025;4;2025-04;2;60,52;60,52;121,04;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;16-25
2450;529;111;14/4/25;2025;4;2025-04;2;60,36;60,36;120,72;0;0;0;App Mobile;App Mobile;Pants;ITALY;36-45
828;202;54;28/5/25;2025;5;2025-05;2;60,33;60,33;120,66;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;26-35
2703;13;54;16/4/25;2025;4;2025-04;2;60,33;60,33;120,66;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;26-35
1261;238;433;19/5/25;2025;5;2025-05;2;60,12;60,12;120,24;0;0;0;E-commerce;Website Banner;Pants;GERMANY;56-65
825;513;347;14/6/25;2025;6;2025-06;2;59,92;59,92;119,84;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
1523;292;347;30/4/25;2025;4;2025-04;2;59,92;59,92;119,84;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;56-65
1245;378;472;17/4/25;2025;4;2025-04;2;59,9;59,9;119,8;0;0;0;App Mobile;App Mobile;Pants;ITALY;56-65
1667;1239;472;28/5/25;2025;5;2025-05;2;59,9;59,9;119,8;0;0;0;E-commerce;Website Banner;Pants;FRANCE;26-35
1439;1039;380;13/6/25;2025;6;2025-06;2;59,84;59,84;119,68;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;56-65
2261;1224;391;19/4/25;2025;4;2025-04;2;59,77;59,77;119,54;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;26-35
2700;768;244;28/5/25;2025;5;2025-05;2;59,32;59,32;118,64;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;46-55
1317;358;78;4/6/25;2025;6;2025-06;2;59,21;59,21;118,42;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;36-45
2395;622;78;26/4/25;2025;4;2025-04;2;59,21;59,21;118,42;0;0;0;E-commerce;Website Banner;Shoes;ITALY;56-65
3311;113;78;25/5/25;2025;5;2025-05;2;59,21;59,21;118,42;0;0;0;App Mobile;App Mobile;Shoes;NETHERLANDS;26-35
2251;120;166;6/6/25;2025;6;2025-06;2;58,73;65,26;117,46;10,01;6,53;1;E-commerce;Email;Shoes;GERMANY;56-65
1209;262;63;29/4/25;2025;4;2025-04;2;58,67;58,67;117,34;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;16-25
1553;1290;63;22/4/25;2025;4;2025-04;2;58,67;58,67;117,34;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;36-45
605;667;366;15/4/25;2025;4;2025-04;2;58,34;58,34;116,68;0;0;0;App Mobile;App Mobile;Pants;GERMANY;16-25
1110;1348;366;20/5/25;2025;5;2025-05;2;58,34;58,34;116,68;0;0;0;E-commerce;Website Banner;Pants;FRANCE;16-25
2706;753;22;4/5/25;2025;5;2025-05;2;58,26;58,26;116,52;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;56-65
2898;956;22;31/5/25;2025;5;2025-05;2;58,26;58,26;116,52;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;26-35
3258;505;145;23/5/25;2025;5;2025-05;2;58,25;58,25;116,5;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;26-35
2325;1322;321;27/5/25;2025;5;2025-05;2;58,09;58,09;116,18;0;0;0;E-commerce;Website Banner;Pants;ITALY;16-25
2448;294;321;17/6/25;2025;6;2025-06;2;58,09;58,09;116,18;0;0;0;E-commerce;Website Banner;Pants;GERMANY;56-65
1609;444;473;19/5/25;2025;5;2025-05;2;57,98;57,98;115,96;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;46-55
2807;1313;473;24/5/25;2025;5;2025-05;2;57,98;57,98;115,96;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;56-65
1292;616;7;23/4/25;2025;4;2025-04;2;57,66;57,66;115,32;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;46-55
2105;1122;227;16/6/25;2025;6;2025-06;2;57,51;57,51;115,02;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;56-65
2154;416;227;4/6/25;2025;6;2025-06;2;57,51;57,51;115,02;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;46-55
630;967;493;26/4/25;2025;4;2025-04;2;57,37;57,37;114,74;0;0;0;App Mobile;App Mobile;Pants;ITALY;16-25
1483;346;493;26/5/25;2025;5;2025-05;2;57,37;57,37;114,74;0;0;0;App Mobile;App Mobile;Pants;FRANCE;16-25
3318;175;223;18/4/25;2025;4;2025-04;2;57,36;57,36;114,72;0;0;0;App Mobile;App Mobile;Pants;GERMANY;26-35
3098;1170;49;6/4/25;2025;4;2025-04;2;57,35;57,35;114,7;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;36-45
3212;1318;49;18/5/25;2025;5;2025-05;2;57,35;57,35;114,7;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;46-55
133;407;213;21/4/25;2025;4;2025-04;2;57,31;57,31;114,62;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;46-55
2462;1100;222;17/6/25;2025;6;2025-06;2;57,19;57,19;114,38;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;46-55
107;1096;288;4/5/25;2025;5;2025-05;2;57,11;57,11;114,22;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;46-55
1752;146;288;15/4/25;2025;4;2025-04;2;57,11;57,11;114,22;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
2222;1160;103;19/4/25;2025;4;2025-04;2;57;57;114;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;56-65
2233;447;103;19/4/25;2025;4;2025-04;2;57;57;114;0;0;0;App Mobile;App Mobile;T-Shirts;PORTUGAL;26-35
1499;601;357;31/5/25;2025;5;2025-05;2;56,91;56,91;113,82;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;46-55
2406;1061;357;4/5/25;2025;5;2025-05;2;56,91;56,91;113,82;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;36-45
238;711;407;24/5/25;2025;5;2025-05;2;56,84;56,84;113,68;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;56-65
13;1326;294;18/5/25;2025;5;2025-05;2;56,69;56,69;113,38;0;0;0;E-commerce;Website Banner;Shoes;ITALY;56-65
2221;1038;303;5/4/25;2025;4;2025-04;2;56,58;56,58;113,16;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;46-55
268;644;100;4/4/25;2025;4;2025-04;2;56,44;56,44;112,88;0;0;0;E-commerce;Website Banner;Dresses;ITALY;16-25
396;711;100;24/5/25;2025;5;2025-05;2;56,44;56,44;112,88;0;0;0;App Mobile;App Mobile;Dresses;SPAIN;56-65
868;582;117;6/4/25;2025;4;2025-04;2;56,06;56,06;112,12;0;0;0;E-commerce;Website Banner;Dresses;ITALY;36-45
2330;124;117;19/4/25;2025;4;2025-04;2;56,06;56,06;112,12;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;36-45
568;730;422;19/5/25;2025;5;2025-05;2;55,91;55,91;111,82;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;46-55
2343;1038;156;5/4/25;2025;4;2025-04;2;55,52;55,52;111,04;0;0;0;E-commerce;Website Banner;Dresses;ITALY;46-55
1527;238;265;19/5/25;2025;5;2025-05;2;55,25;55,25;110,5;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
75;264;124;31/5/25;2025;5;2025-05;2;55,04;55,04;110,08;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;46-55
2468;165;124;28/5/25;2025;5;2025-05;2;55,04;55,04;110,08;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;46-55
536;934;188;16/5/25;2025;5;2025-05;2;55,01;55,01;110,02;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;26-35
1221;396;188;28/5/25;2025;5;2025-05;2;55,01;55,01;110,02;0;0;0;E-commerce;Website Banner;Shoes;ITALY;36-45
1283;1187;188;14/4/25;2025;4;2025-04;2;55,01;55,01;110,02;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;56-65
3025;333;461;22/5/25;2025;5;2025-05;2;54,91;54,91;109,82;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;46-55
926;521;481;5/4/25;2025;4;2025-04;2;54,87;54,87;109,74;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;46-55
1967;1269;481;14/6/25;2025;6;2025-06;2;54,87;54,87;109,74;0;0;0;App Mobile;App Mobile;Shoes;NETHERLANDS;46-55
3014;780;481;13/4/25;2025;4;2025-04;2;54,87;54,87;109,74;0;0;0;App Mobile;App Mobile;Shoes;ITALY;16-25
1177;6;32;14/6/25;2025;6;2025-06;2;54,83;54,83;109,66;0;0;0;E-commerce;Website Banner;T-Shirts;PORTUGAL;46-55
2431;38;168;26/5/25;2025;5;2025-05;2;54,74;54,74;109,48;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;56-65
2506;1317;168;6/4/25;2025;4;2025-04;2;54,74;54,74;109,48;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;16-25
954;65;496;6/5/25;2025;5;2025-05;2;54,61;54,61;109,22;0;0;0;E-commerce;Website Banner;Pants;FRANCE;36-45
2369;781;496;23/4/25;2025;4;2025-04;2;54,61;54,61;109,22;0;0;0;App Mobile;App Mobile;Pants;ITALY;56-65
3064;430;45;18/4/25;2025;4;2025-04;2;54,16;54,16;108,32;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;56-65
2449;1143;433;4/6/25;2025;6;2025-06;2;54,11;60,12;108,22;10;6,01;1;E-commerce;Email;Pants;FRANCE;36-45
2638;251;472;4/6/25;2025;6;2025-06;2;53,91;59,9;107,82;10;5,99;1;E-commerce;Email;Pants;GERMANY;16-25
61;537;154;30/4/25;2025;4;2025-04;2;53,74;53,74;107,48;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;56-65
3263;512;406;4/6/25;2025;6;2025-06;2;53,74;53,74;107,48;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;16-25
1162;1249;221;13/6/25;2025;6;2025-06;2;53,7;53,7;107,4;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;26-35
2886;165;221;28/5/25;2025;5;2025-05;2;53,7;53,7;107,4;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;46-55
1331;541;127;27/4/25;2025;4;2025-04;2;53,67;53,67;107,34;0;0;0;App Mobile;App Mobile;Pants;FRANCE;26-35
1897;212;127;5/5/25;2025;5;2025-05;2;53,67;53,67;107,34;0;0;0;App Mobile;App Mobile;Pants;GERMANY;56-65
817;566;52;21/4/25;2025;4;2025-04;2;53,61;53,61;107,22;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
2337;104;52;20/4/25;2025;4;2025-04;2;53,61;53,61;107,22;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;56-65
744;354;368;4/4/25;2025;4;2025-04;2;53,48;53,48;106,96;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;16-25
786;1155;458;23/5/25;2025;5;2025-05;2;53,35;53,35;106,7;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;16-25
1795;1335;458;24/4/25;2025;4;2025-04;2;53,35;53,35;106,7;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;56-65
2989;1276;458;6/5/25;2025;5;2025-05;2;53,35;53,35;106,7;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;16-25
1647;488;331;15/5/25;2025;5;2025-05;2;53,34;53,34;106,68;0;0;0;E-commerce;Website Banner;Pants;PORTUGAL;16-25
758;217;442;6/4/25;2025;4;2025-04;2;53,27;53,27;106,54;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;56-65
485;285;73;29/5/25;2025;5;2025-05;2;53,25;53,25;106,5;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;36-45
346;1013;133;30/4/25;2025;4;2025-04;2;53,05;53,05;106,1;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;16-25
679;1195;133;22/4/25;2025;4;2025-04;2;53,05;53,05;106,1;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;26-35
1532;815;25;27/4/25;2025;4;2025-04;2;52,94;52,94;105,88;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;26-35
2372;861;25;21/4/25;2025;4;2025-04;2;52,94;52,94;105,88;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;36-45
2919;516;25;5/4/25;2025;4;2025-04;2;52,94;52,94;105,88;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;26-35
2082;282;147;26/5/25;2025;5;2025-05;2;52,91;52,91;105,82;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;26-35
1428;329;299;4/4/25;2025;4;2025-04;2;52,65;52,65;105,3;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;26-35
1746;838;299;27/5/25;2025;5;2025-05;2;52,65;52,65;105,3;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;16-25
26;399;220;4/5/25;2025;5;2025-05;2;52,6;52,6;105,2;0;0;0;App Mobile;App Mobile;Sleepwear;PORTUGAL;16-25
3202;1196;432;23/5/25;2025;5;2025-05;2;52,39;52,39;104,78;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;56-65
2705;1052;77;24/4/25;2025;4;2025-04;2;52,38;52,38;104,76;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;46-55
2716;1096;77;4/5/25;2025;5;2025-05;2;52,38;52,38;104,76;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;46-55
330;796;445;5/4/25;2025;4;2025-04;2;52,28;52,28;104,56;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;26-35
682;787;57;17/6/25;2025;6;2025-06;2;52,28;52,28;104,56;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;16-25
1679;824;445;5/5/25;2025;5;2025-05;2;52,28;52,28;104,56;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;46-55
1869;799;57;16/4/25;2025;4;2025-04;2;52,28;52,28;104,56;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;56-65
2171;277;217;26/5/25;2025;5;2025-05;2;52,12;52,12;104,24;0;0;0;E-commerce;Website Banner;T-Shirts;PORTUGAL;16-25
2748;853;282;28/4/25;2025;4;2025-04;2;52,12;52,12;104,24;0;0;0;App Mobile;App Mobile;Pants;ITALY;56-65
1441;670;275;27/5/25;2025;5;2025-05;2;52,11;52,11;104,22;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;56-65
3225;566;275;21/4/25;2025;4;2025-04;2;52,11;52,11;104,22;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
882;479;203;20/5/25;2025;5;2025-05;2;52,1;52,1;104,2;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;16-25
311;146;440;15/4/25;2025;4;2025-04;2;52,08;52,08;104,16;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;36-45
1788;1275;426;4/4/25;2025;4;2025-04;2;51,97;51,97;103,94;0;0;0;App Mobile;App Mobile;Dresses;ITALY;56-65
195;435;17;27/4/25;2025;4;2025-04;2;51,9;51,9;103,8;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;16-25
1993;739;468;5/5/25;2025;5;2025-05;2;51,8;51,8;103,6;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;56-65
2684;937;468;16/6/25;2025;6;2025-06;2;51,8;51,8;103,6;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;56-65
2612;158;361;13/4/25;2025;4;2025-04;2;51,76;51,76;103,52;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;26-35
3183;348;361;30/5/25;2025;5;2025-05;2;51,76;51,76;103,52;0;0;0;E-commerce;Website Banner;Sleepwear;PORTUGAL;56-65
2824;918;341;15/4/25;2025;4;2025-04;2;51,4;51,4;102,8;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;16-25
85;504;386;6/4/25;2025;4;2025-04;2;51,38;51,38;102,76;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;36-45
960;262;170;29/4/25;2025;4;2025-04;2;51,27;51,27;102,54;0;0;0;App Mobile;App Mobile;Dresses;SPAIN;16-25
709;1031;28;4/6/25;2025;6;2025-06;2;51,18;51,18;102,36;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;46-55
879;885;28;22/4/25;2025;4;2025-04;2;51,18;51,18;102,36;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;16-25
2865;209;252;31/5/25;2025;5;2025-05;2;51,17;51,17;102,34;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;26-35
499;444;396;19/5/25;2025;5;2025-05;2;51;51;102;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;46-55
478;663;421;6/4/25;2025;4;2025-04;2;50,89;50,89;101,78;0;0;0;E-commerce;Website Banner;Sleepwear;PORTUGAL;16-25
1770;768;421;28/5/25;2025;5;2025-05;2;50,89;50,89;101,78;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;46-55
